x,y,z,t,u
0.843606863,0.587946819,0.372339105,0.646969371,0.070400878
0.741364114,0.80396087,0.354905937,0.064965805,0.656481792
0.035242795,0.31475603,0.98985474,0.438316371,0.10791297
0.224437788,0.184671035,0.59280265,0.393263298,0.123446991
0.545676887,0.742150338,0.400053883,0.430372942,0.176201049
0.456745507,0.315194126,0.896041204,0.344872818,0.181336141
0.224995781,0.207628096,0.855477699,0.900190514,0.026552868
0.581078084,0.213785055,0.190467999,0.686175381,0.045857619
0.876413005,0.835564513,0.853090825,0.250963991,0.344976521
0.095005674,0.672194283,0.235477973,0.415966307,0.149270855
0.072900651,0.958333238,0.069860702,0.611028992,0.096108941
0.829929422,0.15808237,0.788721255,0.96910625,0.025553884
0.124456927,0.380531588,0.120097227,0.361365785,0.149010105
0.629016272,0.034791513,0.131106574,0.582623057,0.068914596
0.855938389,0.502812866,0.546920901,0.470935061,0.129709415
0.32926132,0.100092367,0.260382351,0.942148325,0.017053996
0.310583336,0.464199633,0.236848338,0.831315944,0.041437386
0.463500216,0.387793045,0.287409073,0.44314797,0.10529211
0.259251197,0.801784497,0.769721462,0.072753102,0.600346915
0.292384066,0.035405438,0.299278558,0.514022028,0.076122498
0.787240974,0.018587116,0.252958079,0.162686392,0.262029213
0.653622437,0.311881213,0.272975774,0.915687221,0.033072893
0.920892776,0.969502146,0.21870988,0.871048545,0.061371603
0.293778229,0.664610835,0.044185161,0.461174762,0.11262625
0.360869306,0.889852595,0.420564369,0.967124698,0.041001183
0.025167972,0.704817152,0.642805117,0.242763361,0.251220107
0.289556729,0.985813225,0.76925287,0.692633852,0.062185333
0.685342405,0.15533214,0.258889719,0.343872579,0.172429111
0.769156965,0.587498088,0.706458045,0.779627859,0.053395131
0.560805108,0.945159166,0.871952833,0.820048184,0.061233973
0.636718711,0.276755302,0.229015176,0.355030981,0.181008894
0.297182916,0.640410894,0.2768749,0.049434891,0.664263592
0.167021043,0.248483183,0.2487336,0.045865479,0.59042669
0.654102854,0.196920958,0.503544915,0.853856617,0.034738634
0.678216225,0.330268862,0.981600602,0.115435853,0.500281944
0.172667308,0.852785913,0.040663119,0.609966888,0.08222154
0.082028582,0.602801319,0.880130796,0.551974615,0.089932515
0.788790873,0.086154725,0.595622215,0.949221459,0.019143318
0.997124072,0.809088876,0.639052558,0.880035356,0.043668027
0.29713798,0.465402035,0.280080648,0.117479844,0.469865892
0.193511574,0.889996246,0.862083908,0.651158855,0.065388513
0.915415461,0.370909879,0.215930929,0.160888319,0.329034685
0.762570074,0.522031548,0.844203119,0.548807706,0.091065191
0.420169562,0.779901832,0.908639269,0.801124839,0.045811467
0.263882344,0.353294828,0.064069284,0.509395542,0.090393683
0.807766473,0.294704925,0.366046322,0.856175418,0.03494417
0.43504641,0.321504769,0.574752369,0.260657252,0.232704147
0.88536276,0.442183128,0.280737062,0.836118822,0.046460109
0.607239568,0.341832263,0.351890351,0.232178968,0.295450311
0.024132763,0.709882287,0.49404035,0.913372345,0.024560287
0.627828144,0.064913563,0.233672579,0.134505474,0.361910545
0.953410846,0.018906469,0.621211322,0.753777398,0.039951518
0.870370583,0.823646579,0.055233415,0.251060108,0.338250715
0.543296363,0.726630326,0.528801612,0.29528799,0.282148119
0.866057459,0.864117196,0.422327042,0.733692003,0.079553686
0.13089257,0.88396514,0.154791444,0.823322102,0.05066058
0.946126698,0.493637848,0.047446939,0.317562539,0.218721587
0.290754768,0.751163173,0.37628446,0.452803426,0.150217472
0.082413662,0.818627961,0.029749776,0.463528262,0.138715014
0.936825838,0.464783385,0.238903402,0.917800005,0.042236239
0.155755954,0.779956988,0.666219831,0.351990324,0.198634877
0.767186535,0.029101578,0.559554712,0.277976199,0.16515328
0.047547941,0.286805861,0.597696628,0.073696439,0.487464833
0.374410319,0.579693795,0.879077942,0.225524641,0.327896949
0.542949831,0.07453022,0.653061298,0.279958287,0.16606209
0.839477995,0.771851532,0.212227209,0.08170409,0.547168763
0.103969973,0.774397935,0.642450163,0.259190178,0.264079307
0.739058064,0.461222807,0.838690235,0.126278433,0.406321799
0.831235797,0.244069357,0.247845641,0.997580229,0.020354442
0.249068655,0.260765629,0.629505827,0.668795485,0.055828179
0.13271435,0.123641877,0.823105572,0.420523929,0.090499922
0.999627815,0.649463188,0.972246787,0.197048831,0.383966871
0.426860558,0.733533089,0.54678093,0.201509847,0.317824032
0.712386491,0.575489048,0.951815769,0.256564179,0.305387446
0.140168144,0.613227911,0.906953355,0.436854044,0.133161952
0.433070322,0.60397569,0.698155666,0.309397143,0.243035083
0.809522034,0.899173304,0.989257528,0.003658451,0.63176065
0.320750718,0.322573995,0.279773143,0.890558679,0.033178987
0.107152574,0.991819942,0.290910214,0.155389507,0.365225942
0.469128469,0.17084201,0.672564833,0.931495214,0.021607755
0.72365346,0.457803985,0.657971808,0.958482785,0.033564088
0.12824897,0.990473273,0.154800903,0.721523367,0.068448301
0.965911158,0.092543396,0.057232993,0.596471409,0.074216214
0.00478495,0.868076373,0.119276691,0.61151606,0.073893647
0.432762117,0.110080396,0.810247488,0.148600695,0.35248129
0.953511534,0.453687092,0.188468475,0.183964519,0.36026364
0.866032746,0.65709588,0.637607844,0.90433502,0.04139804
0.403730869,0.675074378,0.174153722,0.561008972,0.095665019
0.399944192,0.368970227,0.142398233,0.490152631,0.105459092
0.698112027,0.955519804,0.832802559,0.546704642,0.131898677
0.201375823,0.883950524,0.64844614,0.657083407,0.075608265
0.568123217,0.735501288,0.30744707,0.315202954,0.20301975
0.315861327,0.210617799,0.409739164,0.376964598,0.124924364
0.647543086,0.737191229,0.794512034,0.303338933,0.253751429
0.713350699,0.127160008,0.876954252,0.952882126,0.020024352
0.680173051,0.075424899,0.10253321,0.616498346,0.055947054
0.524131735,0.446037121,0.253425889,0.248918396,0.294823409
0.696012309,0.732384273,0.389571559,0.334952607,0.233324263
0.051973169,0.559730565,0.391828797,0.611737578,0.075855728
0.618762045,0.116283282,0.751888496,0.208591945,0.25539271
0.009339269,0.417389232,0.644312845,0.535897458,0.08338895
0.429162325,0.512256736,0.25410129,0.087208462,0.549390654
0.482848618,0.97002643,0.39863877,0.748523098,0.075420353
0.330873931,0.718680974,0.308622119,0.391777135,0.160936233
0.538632272,0.087490728,0.91632642,0.77861009,0.038723154
0.392520236,0.932684668,0.505157989,0.582468592,0.106257488
0.431533736,0.524845424,0.71769115,0.7938649,0.050359226
0.789703389,0.82935208,0.118913561,0.773252671,0.069514924
0.761241864,0.48577432,0.300802448,0.831808386,0.038352798
0.176619041,0.338759095,0.246212036,0.496250113,0.081526512
0.912919393,0.843617095,0.068219546,0.178542855,0.431133434
0.728934938,0.751621725,0.566951551,0.513952472,0.110861665
0.686007938,0.927300375,0.036420804,0.793655557,0.071820986
0.642521839,0.057620742,0.381864791,0.369982842,0.140794495
0.616022411,0.092881658,0.373952728,0.933760727,0.026155709
0.202876157,0.172134842,0.52688737,0.829247418,0.025903653
0.543934263,0.662222744,0.459653012,0.157953347,0.381369557
0.014336365,0.493059381,0.636616182,0.732628571,0.047670667
0.63469055,0.28494592,0.349864986,0.885952617,0.027865245
0.163615545,0.511713141,0.141023206,0.05670633,0.517362649
0.85926425,0.283577895,0.873552858,0.086134319,0.53660847
0.354652295,0.590138409,0.595931894,0.161028451,0.432231323
0.380856232,0.751647743,0.195474509,0.812968453,0.042858508
0.275121393,0.323332027,0.16003958,0.979627701,0.018028935
0.273023462,0.620399711,0.882385084,0.12538622,0.494711886
0.27940384,0.882344713,0.556250384,0.881951622,0.040530132
0.814937524,0.533698048,0.262179698,0.29787767,0.222855306
0.622837203,0.360169959,0.981543848,0.595391587,0.081168796
0.146888546,0.849025316,0.568615114,0.186056199,0.357736145
0.369003945,0.138066903,0.233309391,0.388920513,0.097994754
0.371583832,0.267325652,0.650781835,0.668144908,0.054178822
0.176948576,0.959636678,0.786170732,0.927475106,0.039165178
0.41590231,0.84887988,0.921136633,0.388473261,0.19947605
0.335246172,0.516640668,0.79720616,0.110580527,0.501853917
0.796264732,0.487109603,0.141152827,0.855439225,0.039763279
0.302955826,0.801170826,0.490289495,0.602859491,0.087788552
0.0187962,0.06158717,0.236830765,0.255983583,0.169927959
0.620438772,0.573492594,0.839017976,0.844189745,0.048482463
0.80852239,0.361637099,0.114413874,0.598096131,0.081917643
0.992070502,0.930023234,0.952859309,0.676470326,0.10682468
0.398049832,0.060523001,0.589930108,0.096313143,0.414002827
0.565344978,0.238096874,0.907550983,0.735146072,0.051591231
0.560900253,0.995866745,0.295960445,0.43842435,0.196471278
0.01627935,0.77956025,0.908704363,0.904664426,0.038474383
0.591494749,0.309056869,0.76853331,0.575508921,0.068555997
0.273379229,0.174508026,0.967713342,0.036505716,0.616851452
0.714907919,0.420412519,0.62632277,0.891928212,0.037667319
0.046613322,0.734352994,0.564854711,0.229525291,0.281225727
0.915183716,0.462840506,0.527049988,0.620561238,0.087262495
0.493412271,0.531852309,0.177956922,0.939658214,0.0363727
0.082292905,0.142220354,0.787024941,0.871092642,0.018815679
0.763839377,0.779165394,0.380782,0.748403627,0.078822291
0.323346087,0.572356961,0.78312053,0.147752309,0.429637969
0.033331176,0.230830483,0.532425654,0.752360733,0.035992855
0.69610797,0.308824249,0.216850543,0.445801263,0.121903455
0.550764029,0.88060609,0.611709025,0.883338558,0.044218037
0.536074039,0.175477544,0.849888557,0.820093896,0.038109315
0.137383578,0.437275453,0.091902807,0.303269671,0.202935493
0.80698958,0.891811412,0.333340397,0.824412262,0.069754092
0.768186663,0.070732057,0.08196188,0.246907123,0.225280389
0.497638875,0.867518897,0.412301426,0.960852101,0.039658582
0.491087295,0.860003276,0.092883745,0.217480642,0.379325205
0.337044668,0.060490904,0.196464964,0.537911494,0.063861491
0.693306557,0.214378713,0.329852246,0.163138327,0.32667299
0.637087645,0.192127773,0.293249128,0.095186761,0.509154067
0.896704656,0.44485475,0.099646641,0.696285735,0.07245682
0.978865234,0.147531241,0.325618385,0.421694234,0.13317085
0.805836065,0.038189656,0.780854163,0.886050709,0.021616276
0.803524179,0.617052463,0.99049262,0.64902853,0.072710981
0.021122148,0.112076331,0.55804247,0.867850096,0.019240778
0.216402074,0.320776526,0.256132805,0.445780412,0.101413175
0.893519731,0.995512325,0.093453181,0.338226739,0.261887659
0.478575639,0.272640267,0.302825367,0.627502332,0.071733308
0.297356889,0.299810505,0.877265882,0.681073429,0.043896063
0.938327159,0.732186251,0.676575199,0.114964161,0.526744106
0.580644752,0.359614068,0.646088199,0.640207327,0.0558248
0.634695443,0.026048555,0.1772006,0.899975843,0.027647571
0.804020564,0.898779644,0.618149125,0.44502714,0.195823413
0.012414817,0.677710902,0.390220099,0.136830052,0.401308476
0.910888913,0.150673264,0.98404078,0.149313794,0.351744753
0.958973176,0.712528891,0.426658868,0.434699838,0.142597228
0.805401268,0.558896795,0.299945764,0.867973108,0.049190264
0.898789551,0.489474007,0.199643464,0.599270997,0.083213309
0.452152629,0.885791874,0.605732128,0.710052254,0.076446599
0.583075849,0.804113315,0.361726174,0.66204722,0.069888193
0.060563107,0.15787692,0.580437857,0.140603395,0.318631971
0.516848268,0.204973152,0.919114647,0.212330001,0.29201809
0.695598428,0.551466328,0.045096067,0.607569024,0.082531581
0.627466994,0.273747575,0.434587853,0.647991814,0.049852062
0.018752415,0.851264157,0.593638942,0.91461689,0.027360526
0.490911089,0.577787933,0.458677546,0.546129111,0.110285633
0.859885731,0.661172782,0.485235701,0.213172207,0.377121737
0.682251581,0.212651161,0.843339355,0.733701826,0.04337776
0.807743446,0.750578773,0.5246229,0.520104969,0.124202109
0.211169754,0.41272528,0.852087466,0.700477084,0.047023003
0.709833015,0.032755867,0.084077053,0.071207327,0.499529978
0.130633447,0.295624441,0.180129943,0.166610195,0.314875397
0.436452309,0.828144923,0.006510819,0.347478863,0.237705534
0.369258361,0.410062522,0.688121316,0.057292902,0.680381789
0.73302274,0.6873079,0.264626651,0.974032687,0.041025858
0.459367728,0.09929422,0.147359664,0.932578487,0.024671863
0.017870671,0.780397371,0.051134311,0.783996293,0.052953482
0.271990981,0.686823922,0.12436536,0.658653548,0.064742518
0.784161412,0.053816897,0.848359525,0.419293439,0.120573871
0.139416796,0.795222069,0.129749219,0.635127359,0.085831277
0.111992583,0.093617189,0.34467157,0.461744147,0.086589299
0.556733306,0.528521964,0.568141792,0.19237025,0.381604271
0.43976262,0.396207341,0.165525486,0.485481441,0.119293506
0.731128235,0.508215715,0.083809841,0.86479843,0.035977761
0.983123624,0.074201794,0.694333187,0.405811372,0.129814525
0.475845448,0.279006485,0.575475374,0.244052985,0.261559621
0.419437327,0.262543801,0.513002534,0.785896827,0.033165019
0.134548334,0.138167556,0.594326671,0.067957362,0.438466913
0.992309484,0.016161262,0.694676053,0.023230148,0.54273924
0.292305333,0.029407762,0.718993256,0.904031503,0.01976378
0.505237443,0.824054309,0.238311354,0.741356737,0.07709211
0.949028833,0.542677536,0.30339004,0.212080475,0.343298521
0.133255321,0.304715126,0.690676781,0.86104526,0.026633144
0.292937433,0.620665137,0.395334601,0.925106643,0.031778148
0.738466026,0.888403866,0.656293579,0.847406409,0.050065607
0.655953664,0.572754285,0.341783802,0.192797012,0.392133179
0.393026455,0.204145909,0.216399016,0.147179187,0.306276791
0.457696991,0.891007395,0.200103033,0.760379483,0.074766592
0.424918783,0.300282955,0.059475611,0.100910458,0.422216431
0.116900489,0.839638113,0.604182971,0.381251172,0.146931004
0.687967601,0.69377227,0.820573546,0.411129402,0.196365278
0.365339833,0.056467879,0.599090472,0.496743659,0.083819473
0.846897845,0.675456449,0.453518383,0.24043923,0.300227095
0.493986336,0.449474484,0.820884386,0.480139997,0.12809724
0.082244135,0.7432123,0.858683786,0.434678978,0.12746917
0.792159,0.478495057,0.674564429,0.553398838,0.111081346
0.457212033,0.872923034,0.670425324,0.105253773,0.562267174
0.203566749,0.643815083,0.766237458,0.028916592,0.745464699
0.347547802,0.014086855,0.141048879,0.616726036,0.054610731
0.884749949,0.688907773,0.263992488,0.695156922,0.068077744
0.101578883,0.11654343,0.526671035,0.358814799,0.123742375
0.127037554,0.764227118,0.986844478,0.621180775,0.069702778
0.148634316,0.815725055,0.297231511,0.79099517,0.051687775
0.960684449,0.523373591,0.710513089,0.505523603,0.115468915
0.049252939,0.791605405,0.255451823,0.613653525,0.070209746
0.719049867,0.542652099,0.212590399,0.193240907,0.38249221
0.707878194,0.893042231,0.056065069,0.158448192,0.452872937
0.529448425,0.850256639,0.401153853,0.340264205,0.24357416
0.379624791,0.101161025,0.177904748,0.187661163,0.283297948
0.012238976,0.093481204,0.011607422,0.473445035,0.066918601
0.904194733,0.278622212,0.170623383,0.650562827,0.074813873
0.436436077,0.474714768,0.479029113,0.563299994,0.093802667
0.877254533,0.92867827,0.853893735,0.090524814,0.565766687
0.576179764,0.546018648,0.26899683,0.108249202,0.567982756
0.791759758,0.737468481,0.803366147,0.74556694,0.078093838
0.348521937,0.576460428,0.014598441,0.092738753,0.588328939
0.893538307,0.947296308,0.513240294,0.037905153,0.607832057
0.03616234,0.700009287,0.595859186,0.796798939,0.045393359
0.897241593,0.686862947,0.3385037,0.631429994,0.087044656
0.427507858,0.738732669,0.555854572,0.620967294,0.09982472
0.839148279,0.001543072,0.831647363,0.515058888,0.062943873
0.663791993,0.726772249,0.00874501,0.376779163,0.182554543
0.103205068,0.279718238,0.439167889,0.657850674,0.051528072
0.798310384,0.042244835,0.331850496,0.85235028,0.032979449
0.452140403,0.433221995,0.995298492,0.123209715,0.449354713
0.668823326,0.580232836,0.693533895,0.201413156,0.388135222
0.986362111,0.723834919,0.6674732,0.571574287,0.091935303
0.915832016,0.414059551,0.14339957,0.026830958,0.692829632
0.091138955,0.541174097,0.305715818,0.887510356,0.025751276
0.939695609,0.289461132,0.163094875,0.585989731,0.068441095
0.777338556,0.68655742,0.042944815,0.564024483,0.10543035
0.936118286,0.217030212,0.65475667,0.131458938,0.408697788
0.109348057,0.909906937,0.270856344,0.151889523,0.355858647
0.97417457,0.482039852,0.978353949,0.914289,0.030802877
0.392467737,0.201753433,0.206426917,0.272550643,0.219463351
0.743158696,0.871636578,0.801475874,0.414697913,0.187260012
0.322591447,0.618105583,0.778483171,0.538053323,0.095587026
0.015418729,0.219443493,0.050579376,0.702242483,0.042599342
0.707053738,0.584124931,0.476044132,0.074634161,0.659506504
0.214948028,0.413501778,0.199354034,0.297021438,0.176925036
0.586126929,0.101834926,0.857895741,0.430869659,0.114855955
0.377315698,0.570269299,0.670904172,0.981844302,0.023036924
0.08982104,0.021299317,0.873009971,0.902161987,0.020697893
0.247491956,0.46074661,0.874878562,0.035144521,0.59628764
0.517411451,0.617977292,0.142691496,0.333216289,0.209467203
0.956465181,0.323400375,0.998061176,0.130809885,0.370645077
0.854328936,0.967958791,0.782024724,0.774932034,0.084091485
0.726140083,0.589772312,0.606150797,0.931080603,0.03673179
0.298155793,0.248168155,0.089288923,0.678376483,0.040656137
0.192602261,0.22310472,0.131046481,0.597518965,0.063132185
0.518583688,0.264469944,0.267855561,0.816890756,0.039992608
0.13928273,0.664461924,0.787284651,0.249241814,0.274052675
0.04965643,0.285034562,0.704487579,0.802304321,0.034337601
0.614902461,0.710291499,0.247662923,0.17594837,0.392137661
0.680353512,0.696896192,0.329822076,0.481383558,0.156211939
0.46249288,0.125627675,0.993252128,0.478302671,0.09432108
0.807941288,0.802032009,0.740284616,0.420962965,0.19090011
0.425611824,0.961500823,0.501805659,0.900825918,0.041547654
0.640159811,0.443110324,0.497835491,0.603683838,0.071241665
0.96565661,0.21254455,0.416718212,0.34488886,0.174123902
0.639274893,0.530303536,0.03411566,0.94934632,0.034258443
0.93225003,0.614686857,0.990854588,0.303155814,0.268471656
0.192845695,0.343910017,0.280136215,0.741198196,0.045165183
0.455480457,0.564662456,0.180827105,0.813447057,0.037698419
0.851082254,0.341695113,0.398224925,0.095382194,0.527800207
0.161557513,0.314499319,0.899322212,0.258443976,0.226638569
0.710925942,0.696028848,0.167123947,0.657737851,0.068471385
0.846338182,0.722769427,0.066940198,0.024622255,0.677588506
0.910593832,0.597864411,0.085986032,0.942044238,0.041335483
0.578765321,0.823515299,0.72538279,0.093996747,0.580623711
0.087200839,0.811735469,0.73131297,0.596005371,0.091095369
0.964037569,0.683436472,0.668225132,0.07345267,0.575615856
0.834587223,0.298182785,0.266121363,0.753875886,0.050252084
0.739013272,0.233288095,0.486512309,0.533984248,0.071592634
0.626487131,0.075600798,0.381322906,0.711174321,0.049004864
0.148855657,0.165196546,0.365201238,0.541396073,0.068566142
0.243894592,0.539465257,0.237794306,0.494610713,0.112347935
0.189530529,0.338214355,0.917056311,0.197314937,0.297310544
0.858654336,0.794291961,0.055404492,0.450394273,0.158326489
0.005824001,0.228820969,0.841680184,0.961289431,0.02016087
0.130764244,0.799307343,0.006188245,0.866467046,0.037444477
0.473626406,0.894065659,0.17897394,0.208391182,0.319733454
0.633480475,0.755406056,0.856962411,0.172659684,0.430985878
0.377450429,0.40654034,0.180696147,0.647952258,0.061089098
0.647661849,0.017110731,0.836503329,0.491561279,0.091072114
0.708304023,0.05839021,0.064515735,0.654048772,0.044505965
0.069779682,0.737413962,0.7260119,0.762355249,0.046945585
0.357849904,0.240783259,0.476423675,0.32631843,0.172744071
0.594499703,0.63309504,0.401725685,0.441106722,0.128534213
0.587065843,0.59110554,0.649585471,0.412894976,0.160454789
0.047903845,0.594277857,0.020006156,0.229103345,0.258965449
0.865057531,0.647867879,0.558514586,0.660904161,0.073018478
0.93105401,0.152623155,0.850808292,0.3973461,0.109439711
0.228779444,0.76136858,0.100054905,0.884501438,0.04015278
0.263661568,0.394588798,0.286364777,0.182738576,0.344384419
0.569863133,0.465238848,0.548423931,0.680146015,0.067746749
0.681381053,0.093559425,0.775315781,0.949535475,0.026507448
0.563370641,0.748087155,0.1843461,0.110802602,0.456232548
0.82267574,0.892744295,0.401165735,0.887597261,0.058315989
0.473804961,0.362109553,0.722654307,0.8408562,0.040078463
0.298371679,0.634343996,0.665697993,0.978988974,0.030834599
0.250415981,0.300365333,0.118498916,0.651006817,0.060846039
0.536265814,0.530607828,0.320094336,0.649096047,0.078745132
0.269395114,0.254376699,0.074676581,0.57411114,0.071899634
0.569088305,0.626594823,0.964265904,0.477847488,0.147770793
0.744818714,0.933260299,0.32144722,0.115167998,0.50998388
0.030597741,0.909685688,0.128371326,0.75760829,0.056410384
0.210394162,0.728632068,0.853135862,0.437647239,0.119535338
0.485941809,0.169376766,0.867432878,0.254141248,0.214217429
0.092793406,0.87223228,0.037166074,0.357791853,0.150410727
0.161230875,0.378162093,0.422256343,0.807065927,0.037275473
0.195839321,0.244987458,0.443017045,0.10817913,0.351635443
0.261211182,0.44842044,0.078361849,0.928297134,0.028943822
0.817815802,0.840185165,0.547473303,0.810591854,0.049462871
0.674615418,0.664766145,0.650134196,0.808548148,0.057781794
0.464058836,0.626247291,0.616966905,0.631197021,0.09011238
0.390917798,0.238533449,0.67629565,0.877737582,0.027316601
0.812297919,0.766408589,0.663861958,0.743058953,0.074167282
0.778665122,0.314474319,0.752889186,0.34083967,0.179516584
0.102823833,0.284724931,0.194474804,0.29902932,0.163753683
0.909260593,0.904950481,0.184052502,0.651540614,0.088541299
0.306697277,0.213253151,0.592667055,0.606909972,0.047720077
0.160249182,0.235041927,0.975336049,0.268744716,0.174102718
0.482644726,0.934523644,0.105125086,0.650985269,0.101671374
0.165642828,0.253327006,0.264334237,0.305875533,0.177270035
0.605757511,0.905462391,0.886474714,0.204115802,0.40590311
0.277207478,0.217286418,0.750792396,0.216757115,0.255761309
0.106177347,0.167880099,0.143700022,0.8983066,0.024274837
0.393624354,0.040165167,0.58056538,0.471364854,0.072477073
0.509543803,0.574483201,0.281247937,0.409590645,0.17378932
0.575896434,0.433456251,0.855898687,0.9432312,0.035173049
0.51832568,0.380742038,0.689375876,0.174961314,0.377976093
0.823966654,0.956056613,0.232178875,0.441721988,0.160905245
0.201976238,0.981319062,0.081932337,0.536594916,0.12318654
0.97107922,0.392627067,0.295158597,0.580556095,0.097898218
0.337121114,0.608681149,0.084522236,0.152815121,0.442533919
0.739423746,0.221180841,0.501472095,0.547883126,0.086223037
0.642917556,0.67085887,0.171611585,0.353710923,0.22976807
0.978623159,0.900030957,0.915604115,0.50793137,0.129921297
0.527240713,0.926818417,0.312806918,0.302133365,0.278721637
0.7856739,0.187957444,0.716583827,0.076112684,0.544821424
0.780474814,0.574091566,0.852591235,0.838849101,0.053608146
0.266822542,0.003003039,0.853479676,0.201582734,0.235677518
0.133396216,0.96092832,0.974340462,0.23527148,0.303219889
0.975307519,0.335078744,0.709935288,0.799468548,0.050080353
0.694143446,0.676046411,0.438706013,0.515961015,0.106795018
0.193942352,0.295306297,0.671264255,0.886428805,0.025051914
0.599999893,0.844955808,0.235940344,0.379914615,0.223535379
0.871847165,0.139380199,0.947801708,0.22575634,0.243762099
0.984658301,0.337192567,0.011904513,0.679929159,0.060549753
0.70145798,0.632384171,0.527089452,0.21588274,0.355676238
0.4840416,0.086620113,0.910617949,0.527718627,0.068551129
0.069519799,0.866776109,0.464164223,0.890567052,0.040838383
0.783012312,0.387542037,0.724134629,0.538061979,0.088865101
0.264748571,0.838534059,0.315012094,0.596280777,0.096983438
0.8301296,0.608577466,0.566849822,0.506536011,0.116779268
0.405412968,0.245828997,0.875133134,0.044496603,0.606206741
0.883932766,0.91845213,0.339334579,0.252125424,0.347010193
0.365937657,0.102513886,0.305379289,0.651044623,0.054824488
0.179669864,0.252155822,0.0453869,0.429358724,0.110865505
0.743750641,0.382316835,0.958997317,0.451904763,0.138634012
0.466769698,0.650710489,0.254259059,0.626485085,0.092951245
0.234775286,0.377743284,0.132285839,0.18046831,0.334638384
0.133142336,0.282768099,0.125025109,0.346097573,0.122279084
0.079311362,0.385098667,0.927920535,0.883046969,0.027365192
0.589394221,0.265980003,0.206175356,0.897818006,0.029537571
0.819320037,0.03788599,0.301093994,0.12986847,0.36835918
0.812097919,0.237399968,0.968654924,0.357120651,0.164273952
0.499904416,0.77859015,0.405149042,0.175392838,0.403536063
0.207410736,0.056982183,0.27601629,0.236053028,0.204149198
0.394820304,0.608234237,0.220201225,0.912770107,0.027597344
0.009614534,0.843209853,0.794140553,0.805105642,0.045477513
0.69533878,0.695339931,0.848226382,0.547999918,0.129791749
0.201195535,0.103711543,0.865728362,0.254601774,0.199532844
0.331755549,0.662791088,0.684022395,0.484717027,0.127113712
0.899312841,0.941219841,0.13178487,0.779847904,0.071972391
0.450427572,0.979892039,0.806034036,0.0127832,0.753816651
0.632049594,0.600727066,0.865509854,0.658899743,0.087605972
0.204899939,0.330832158,0.987852232,0.453424225,0.096043429
0.525508263,0.873782982,0.671031903,0.422386698,0.170699265
0.776479863,0.416494489,0.467367891,0.426734959,0.155547184
0.228032983,0.627799888,0.351478646,0.522136851,0.108418368
0.323849649,0.550142143,0.759700837,0.502507263,0.08943668
0.164712256,0.539388764,0.322804465,0.610963481,0.057230171
0.3504133,0.133777176,0.415888112,0.728948929,0.041387066
0.771648935,0.586124344,0.214281995,0.94419108,0.040796266
0.282484135,0.616906092,0.491023162,0.153657869,0.423325358
0.131905397,0.490746594,0.068956075,0.356245475,0.135570143
0.509294967,0.077205145,0.701983973,0.11507292,0.390872404
0.465527907,0.584272489,0.359460219,0.876590392,0.034395448
0.440626947,0.022255958,0.655011115,0.81770926,0.031072943
0.955600056,0.596651921,0.925488482,0.856649038,0.038098296
0.604585627,0.805696263,0.009913042,0.794532739,0.05642578
0.283702058,0.121668189,0.538272878,0.241969185,0.204016641
0.95396996,0.157728828,0.437861248,0.806053229,0.044056263
0.44704434,0.933180326,0.251692046,0.166498615,0.443026556
0.205365682,0.902252559,0.166337231,0.88931119,0.034482205
0.068985979,0.422932053,0.843441204,0.967027197,0.018850571
0.324820097,0.764015814,0.675665425,0.38458457,0.185442562
0.77410696,0.67730329,0.878059259,0.521291907,0.110032784
0.268836441,0.076709118,0.729816009,0.333185997,0.147144117
0.762847757,0.080596918,0.567782967,0.337575888,0.166241318
0.951242012,0.826221871,0.248293385,0.004316402,0.612830382
0.953571104,0.816367858,0.78485903,0.480717442,0.173501214
0.501790564,0.049377553,0.944110865,0.268524651,0.182588456
0.090116394,0.480323413,0.375195882,0.160786588,0.354989489
0.92140964,0.029426079,0.566750149,0.548561291,0.068772639
0.022999435,0.32578832,0.754971456,0.394381604,0.115411241
0.34439001,0.353428094,0.38905213,0.307789025,0.209429135
0.439669569,0.101691423,0.310321727,0.855582994,0.022760726
0.504879362,0.428029457,0.600861239,0.565886288,0.097169649
0.227980653,0.118289611,0.425197887,0.148113943,0.331867084
0.213132323,0.031845659,0.465924052,0.703857241,0.037565948
0.468160333,0.009055093,0.070155725,0.041734998,0.59415679
0.057304473,0.688866373,0.416330067,0.219141276,0.286347714
0.104916938,0.286476974,0.180720385,0.281818868,0.195595402
0.755582888,0.321435756,0.571376713,0.033842247,0.747383828
0.047650547,0.95692556,0.588310093,0.021414874,0.507028695
0.218935172,0.800328841,0.984515242,0.281204268,0.20842918
0.570317644,0.800405949,0.703528321,0.018516867,0.726640499
0.710901748,0.358042399,0.491101462,0.187429483,0.364270118
0.088433419,0.571400011,0.088472696,0.176569274,0.288620757
0.251730938,0.600939608,0.247017576,0.180503523,0.349763319
0.539544963,0.660737694,0.428112213,0.732610004,0.063046567
0.996862582,0.418067661,0.96342438,0.760988933,0.056190262
0.561500798,0.173101005,0.878405634,0.908380645,0.024975716
0.088848881,0.034530915,0.115611693,0.471553499,0.05714342
0.545372233,0.668292492,0.875231381,0.939961729,0.041721473
0.073628027,0.501312757,0.699472846,0.302362516,0.185288088
0.379346807,0.254327792,0.697955318,0.392777922,0.143013017
0.769242226,0.656269088,0.819092089,0.524960532,0.134727967
